landscape_id,door,prize_prob,reward_value,prior_mean
3.0,6.0,0.5413103218251968,8.069552439213686,4.368132027856062
3.0,7.0,0.7607161318200213,1.594183973156553,1.2127214654691256
3.0,8.0,0.7371837923152337,0.6375413356034284,0.4699851395378545
3.0,9.0,0.9097055201447092,1.7682953731061575,1.6086280621610196
4.0,0.0,0.36574404525622706,0.7389849364841595,0.27027934005313253
4.0,1.0,0.5689260228584454,0.9661730693277916,0.5496810017255975
4.0,2.0,0.566956511917041,0.9618278995606021,0.5453145909993731
4.0,3.0,0.6420245679906698,3.0949001638242755,1.9870019406535335
4.0,4.0,0.48858318110252297,1.3511597292989852,0.660153918718522
4.0,5.0,0.6382494715200986,0.9535981703693617,0.608633528280778
4.0,6.0,0.7077185552588989,1.8092995644564696,1.2804748737876877
4.0,7.0,0.5572733220489923,1.0052321375711668,0.5601890527346938
4.0,8.0,0.5316530979968643,3.740369699936997,1.9885791386251064
4.0,9.0,0.7703726500226528,2.126338855331371,1.6380732988277624
5.0,0.0,0.20764723473840296,0.42385289643675794,0.08801188188095548
5.0,1.0,0.5708707819064441,23.71150953684577,13.536207989481252
5.0,2.0,0.07848362499295136,0.16201202958452635,0.012715291374258907
5.0,3.0,0.16683346233925345,0.2894060119103632,0.04828260698880111
5.0,4.0,0.3198550052292225,1.1561367568475929,0.3697961284071832
5.0,5.0,0.6788704997572976,2.452488256225339,1.6649219281525993
5.0,6.0,0.5149929017184285,2.5650026464103695,1.3209581557903243
5.0,7.0,0.6865774359247214,4.6868852836673,3.217909680533605
5.0,8.0,0.27290500875465873,1.6404290638256327,0.44768130802473094
5.0,9.0,0.8993786098189699,1.0805325054422301,0.9718078226088415
6.0,0.0,0.16205751182706518,2.9267122194439947,0.47429570011696137
6.0,1.0,0.9383406588497651,0.337720939696703,0.31689728906236614
6.0,2.0,0.37818995252479515,1.8555304647984587,0.7017429783904402
6.0,3.0,0.7026753890250566,1.2772286625296772,0.8974771473169936
6.0,4.0,0.5015931575374301,0.9591829759915318,0.4811196175837414
6.0,5.0,0.5638477635418746,3.99782360238907,2.2541638972419977
6.0,6.0,0.32920633301163627,0.2665176773876979,0.08773930725558231
6.0,7.0,0.7988846915872294,0.8212101301056157,0.6560522015177334
6.0,8.0,0.21613172249176216,0.8195810311224984,0.1771374599780801
6.0,9.0,0.3926342657032508,0.8020096512969822,0.3148964705239108
7.0,0.0,0.4256037325281571,0.3922096342564703,0.1669258842730571
7.0,1.0,0.2659133793251005,0.6439455447846817,0.17123373591503757
7.0,2.0,0.12093377979654629,1.8538423674838083,0.22419216464679492
7.0,3.0,0.377691221301658,1.5044872022339157,0.5682316088444421
7.0,4.0,0.7885365181209358,0.6271124741432759,0.49450108683114413
7.0,5.0,0.474763093418611,1.4286053602034936,0.6782491000846197
7.0,6.0,0.514509744106576,2.834088034257386,1.4581659092812769
7.0,7.0,0.5604014741772072,0.8692386775658836,0.48712263631976727
7.0,8.0,0.3964243269512099,0.698610170340036,0.2769460665783189
7.0,9.0,0.4673948988786861,1.0046594072689068,0.4695726820679714
8.0,0.0,0.5024229081333467,0.6044234578248939,0.3036761914243964
8.0,1.0,0.4441930127702143,5.129732177026515,2.278591190417718
8.0,2.0,0.3159439199773678,0.5808476032061926,0.1835152686664232
8.0,3.0,0.8649618119165676,0.6090674897123145,0.526820119481039
8.0,4.0,0.6641899134401483,1.2634648327581073,0.8391805979042788
8.0,5.0,0.5919959859409942,1.4941455164981396,0.8845281481786322
8.0,6.0,0.6461346075679159,0.6412488609995386,0.41433308115530987
8.0,7.0,0.45629479948752705,0.5576817902750459,0.2544673006713972
8.0,8.0,0.7624640973582723,1.262739417311741,0.9627934700193073
8.0,9.0,0.4865926250169055,0.6464995890624624,0.3145819321142543
9.0,0.0,0.46457035527194956,1.2740424608353955,0.5918823586618486
9.0,1.0,0.580578299236852,0.3236352491010869,0.18789560249620396
9.0,2.0,0.43585258180202024,0.41253890734872,0.17980614786172402
9.0,3.0,0.7483076508279334,0.8835974299824825,0.6612027171077908
9.0,4.0,0.2657168391519843,0.5333628907109885,0.14172350144068913
9.0,5.0,0.5047595706198719,1.6943072930825462,0.8552178217544635
9.0,6.0,0.3307762110328507,0.3285691102577072,0.10868284535347934
9.0,7.0,0.683240915454935,1.0949292612100432,0.7481004707875456
9.0,8.0,0.7138018744976267,0.6911981601832158,0.49337854238809026
9.0,9.0,0.1889707476869693,2.0013499336317557,0.3781965933416593
10.0,0.0,0.4679806165143975,0.05343458536356288,0.025006350201631358
10.0,1.0,0.6234315334608493,0.6465650347317263,0.40308903108496746
10.0,2.0,0.608265727651182,0.9170739163788885,0.5578246330561238
10.0,3.0,0.15372374344069706,3.055953576144662,0.4697726235059427
10.0,4.0,0.5460141785245671,0.28706143857339894,0.15673961556873492
10.0,5.0,0.39438643527090556,2.4819070802141168,0.9788304860392669
10.0,6.0,0.7235699729391649,0.5970531710233307,0.43200974680059395
10.0,7.0,0.5647221769034668,1.056413599499646,0.5965801876198672
10.0,8.0,0.5338813850924102,1.781410785944139,0.951062057818416
10.0,9.0,0.3584204600764922,0.4027475165367134,0.14435295017175348
11.0,0.0,0.2745114973226537,1.6012441792409675,0.43955993722262166
11.0,1.0,0.5731327667847719,0.9356061194904514,0.5362265238843262
11.0,2.0,0.13401502992112346,1.9801915582444607,0.2653754309276875
11.0,3.0,0.376525426129397,0.3771558006212573,0.1420087485460928
11.0,4.0,0.6440945685191111,1.4550587458424062,0.9371954350733236
11.0,5.0,0.6291429773063183,0.6057758093113591,0.381119596250293
11.0,6.0,0.34033833734864904,3.6555542846884173,1.244125267338586
11.0,7.0,0.382904208154342,0.4795064854724106,0.18360505112468486
11.0,8.0,0.49890399458629775,0.2636794885813124,0.13155075014368883
11.0,9.0,0.613011865990834,0.4650836154844838,0.28510177496990696
